date,Symbol,GICS Sector,date_plus_28,date_plus_7,date_plus_1,Price,price_plus_28,price_plus_7,price_plus_1,return_28,return_7,return_1,rating_28,rating_7,rating_1,predict_return_1_logReg
12/17/2020,GIS,Consumer Staples,1/14/2021,12/24/2020,12/18/2020,59.70000076,,59.13000107,59.40000153,,-0.009547733,-0.005025113,hold,hold,hold,hold
9/23/2020,GIS,Consumer Staples,10/21/2020,9/30/2020,9/24/2020,57.72000122,60.97000122,61.68000031,58.70000076,0.056306305,0.068607051,0.016978509,buy,buy,hold,hold
7/1/2020,GIS,Consumer Staples,7/29/2020,7/8/2020,7/2/2020,60.43000031,64.37000275,62.93999863,61.47999954,0.065199444,0.041535633,0.017375463,buy,buy,hold,hold
3/18/2020,GIS,Consumer Staples,4/15/2020,3/25/2020,3/19/2020,57.75,59.04999924,47.65000153,53.68000031,0.022510809,-0.174891748,-0.070476185,hold,sell,sell,hold
12/18/2019,GIS,Consumer Staples,1/15/2020,12/25/2019,12/19/2019,53.18000031,53.36999893,52.41999817,53.20000076,0.003572746,-0.014291127,0.00037609,hold,hold,hold,hold
9/18/2019,GIS,Consumer Staples,10/16/2019,9/25/2019,9/19/2019,54.52999878,52.65000153,54.16999817,54.38999939,-0.034476385,-0.006601882,-0.002567383,sell,hold,hold,hold
6/26/2019,GIS,Consumer Staples,7/24/2019,7/3/2019,6/27/2019,51.31000137,52.84000015,54.34000015,52.22000122,0.029818724,0.059052791,0.017735331,hold,buy,hold,hold
3/20/2019,GIS,Consumer Staples,4/17/2019,3/27/2019,3/21/2019,48.29000092,51.75,51.29999924,50.04000092,0.071650425,0.06233171,0.036239386,buy,buy,buy,hold
11/5/2020,GM,Consumer Discretionary,12/3/2020,11/12/2020,11/6/2020,37.13999939,44.09000015,39.31999969,37.47000122,0.187129803,0.058696832,0.008885348,buy,buy,hold,hold
7/29/2020,GM,Consumer Discretionary,8/26/2020,8/5/2020,7/30/2020,25.88999939,29.47999954,26.32999992,25.20000076,0.138663586,0.016995,-0.026651164,buy,hold,hold,hold
5/6/2020,GM,Consumer Discretionary,6/3/2020,5/13/2020,5/7/2020,21.88999939,29.06999969,21.45999908,22.44000053,0.328003678,-0.019643687,0.025125681,buy,hold,hold,hold
2/6/2020,GM,Consumer Discretionary,3/5/2020,2/13/2020,2/7/2020,34.33000183,30.10000038,35.29000092,33.63000107,-0.123215882,0.027963852,-0.02039035,sell,hold,hold,hold
10/29/2019,GM,Consumer Discretionary,11/26/2019,11/5/2019,10/30/2019,38.20999908,35.90999985,38.22999954,37.90999985,-0.060193648,0.000523435,-0.007851328,sell,hold,hold,hold
10/22/2020,GPC,Consumer Discretionary,11/19/2020,10/29/2020,10/23/2020,96.77999878,98,90.30999756,98.77999878,0.012605923,-0.066852669,0.020665427,hold,sell,hold,hold
7/30/2020,GPC,Consumer Discretionary,8/27/2020,8/6/2020,7/31/2020,90.48000336,93.65000153,92.23000336,90.15000153,0.035035345,0.01934129,-0.003647235,buy,hold,hold,hold
5/6/2020,GPC,Consumer Discretionary,6/3/2020,5/13/2020,5/7/2020,72.61000061,89.13999939,70.62999725,73.72000122,0.227654574,-0.027269017,0.015287159,buy,hold,hold,hold
2/19/2020,GPC,Consumer Discretionary,3/18/2020,2/26/2020,2/20/2020,99.34999847,66.34999847,90.18000031,99.61000061,-0.332159039,-0.092299933,0.002617032,sell,sell,hold,hold
10/17/2019,GPC,Consumer Discretionary,11/14/2019,10/24/2019,10/18/2019,98.93000031,103.8300018,104.0500031,101.3499985,0.049529986,0.051753793,0.024461722,buy,buy,hold,hold
7/18/2019,GPC,Consumer Discretionary,8/15/2019,7/25/2019,7/19/2019,97.61000061,88.84999847,97.47000122,95.18000031,-0.089744925,-0.001434273,-0.024894993,sell,hold,hold,hold
4/18/2019,GPC,Consumer Discretionary,5/16/2019,4/25/2019,4/19/2019,105.4499969,97.55000305,103.5699997,,-0.074916967,-0.017828329,,sell,hold,hold,hold
2/19/2019,GPC,Consumer Discretionary,3/19/2019,2/26/2019,2/20/2019,109.1800003,107.2099991,109.8000031,109.1100006,-0.018043609,0.005678721,-0.00064114,hold,hold,hold,hold
10/18/2018,GPC,Consumer Discretionary,11/15/2018,10/25/2018,10/19/2018,100.8199997,101.5899963,100.5999985,101.3399963,0.00763734,-0.002182119,0.005157674,hold,hold,hold,hold
7/19/2018,GPC,Consumer Discretionary,8/16/2018,7/26/2018,7/20/2018,97.30000305,98.45999908,97.61000061,98.05999756,0.01192185,0.003185997,0.007810837,hold,hold,hold,hold
4/19/2018,GPC,Consumer Discretionary,5/17/2018,4/26/2018,4/20/2018,88.13999939,92.66999817,88.98999786,87.75,0.051395494,0.009643731,-0.004424772,buy,hold,hold,hold
2/20/2018,GPC,Consumer Discretionary,3/20/2018,2/27/2018,2/21/2018,94.66999817,90.77999878,92.55999756,93.33999634,-0.041090097,-0.022287954,-0.014048821,sell,hold,hold,hold
10/19/2017,GPC,Consumer Discretionary,11/16/2017,10/26/2017,10/20/2017,89.70999908,85.98999786,89.40000153,88.62999725,-0.041466963,-0.003455552,-0.012038812,sell,hold,hold,hold
7/20/2017,GPC,Consumer Discretionary,8/17/2017,7/27/2017,7/21/2017,81.69000244,81.48999786,84.79000092,82.70999908,-0.002448336,0.037948321,0.012486187,hold,buy,hold,hold
10/28/2020,GILD,Health Care,11/25/2020,11/4/2020,10/29/2020,58.72000122,59.5,59.86999893,58.52999878,0.013283358,0.019584429,-0.003235736,hold,hold,hold,hold
7/30/2020,GILD,Health Care,8/27/2020,8/6/2020,7/31/2020,72.33000183,65.55000305,68.80999756,69.52999878,-0.093737019,-0.048665895,-0.038711503,sell,sell,sell,hold
4/30/2020,GILD,Health Care,5/28/2020,5/7/2020,5/1/2020,84,75.31999969,77.61000061,79.94999695,-0.103333337,-0.076071421,-0.048214322,sell,sell,sell,hold
2/4/2020,GILD,Health Care,3/3/2020,2/11/2020,2/5/2020,67.40000153,74.20999908,67.76000214,65.87000275,0.101038537,0.005341255,-0.022700278,buy,hold,hold,hold
10/24/2019,GILD,Health Care,11/21/2019,10/31/2019,10/25/2019,66,65.73000336,63.70999908,63.31999969,-0.004090858,-0.034696984,-0.040606065,hold,sell,sell,hold
7/30/2019,GILD,Health Care,8/27/2019,8/6/2019,7/31/2019,67.08999634,63.31000137,63.97999954,65.51999664,-0.056342155,-0.046355596,-0.023401398,sell,sell,hold,hold
10/22/2020,GL,Financials,11/19/2020,10/29/2020,10/23/2020,86.48000336,93.34999847,79.76999664,86.13999939,0.079440273,-0.077590269,-0.003931591,buy,sell,hold,hold
7/23/2020,GL,Financials,8/20/2020,7/30/2020,7/24/2020,80.31999969,81.16000366,79.73999786,80.37000275,0.010458217,-0.007221138,0.000622548,hold,hold,hold,hold
4/23/2020,GL,Financials,5/21/2020,4/30/2020,4/24/2020,74.86000061,73.37999725,82.33999634,76.06999969,-0.019770282,0.099919793,0.016163493,hold,buy,hold,hold
2/5/2020,GL,Financials,3/4/2020,2/12/2020,2/6/2020,108.4000015,95.05000305,109.3899994,108.0800018,-0.123154966,0.009132821,-0.002952027,sell,hold,hold,hold
10/25/2019,GL,Financials,11/22/2019,11/1/2019,10/26/2019,96.38999939,100.9400024,98.09999847,96.83999634,0.047204099,0.01774042,0.004668502,buy,hold,hold,hold
7/26/2019,GL,Financials,8/23/2019,8/2/2019,7/27/2019,92.93000031,86.12999725,87.65000153,91.90000153,-0.073173389,-0.056816946,-0.011083598,sell,sell,hold,hold
4/18/2019,GL,Financials,5/16/2019,4/25/2019,4/19/2019,88.73999786,87.38999939,86.55000305,,-0.015212965,-0.024678779,,hold,hold,hold,hold
2/6/2019,GL,Financials,3/6/2019,2/13/2019,2/7/2019,82.15000153,81.79000092,82.58000183,81.51999664,-0.004382235,0.005234331,-0.007668958,hold,hold,hold,hold
10/25/2018,GL,Financials,11/22/2018,11/1/2018,10/26/2018,83.06999969,86.05999756,85.33999634,82.69000244,0.035993715,0.027326311,-0.004574422,buy,hold,hold,hold
7/26/2018,GL,Financials,8/23/2018,8/2/2018,7/27/2018,86.77999878,87.75,86.37999725,87.73000336,0.011177705,-0.004609375,0.010947276,hold,hold,hold,hold
4/19/2018,GL,Financials,5/17/2018,4/26/2018,4/20/2018,87.22000122,85.66999817,86.76999664,87.18000031,-0.017771188,-0.00515942,-0.000458621,hold,hold,hold,hold
2/8/2018,GL,Financials,3/8/2018,2/15/2018,2/9/2018,80.51999664,85.62000275,86.12000275,82.63999939,0.063338379,0.069548017,0.026328898,buy,buy,hold,hold
10/25/2017,GL,Financials,11/22/2017,11/1/2017,10/26/2017,84.58000183,85.16999817,84.76000214,85.08000183,0.006975601,0.002128166,0.005911563,hold,hold,hold,hold
7/27/2017,GL,Financials,8/24/2017,8/3/2017,7/28/2017,78.80000305,77.09999847,78.83999634,78.88999939,-0.021573661,0.000507529,0.001142085,hold,hold,hold,hold
4/20/2017,GL,Financials,5/18/2017,4/27/2017,4/21/2017,76,74.56999969,77.43000031,76.33000183,-0.018815793,0.018815793,0.004342129,hold,hold,hold,hold
2/2/2017,GL,Financials,3/2/2017,2/9/2017,2/3/2017,73.66000366,77.87999725,74.44999695,74.25,0.057290163,0.010724861,0.008009725,buy,hold,hold,hold
10/26/2016,GL,Financials,11/23/2016,11/2/2016,10/27/2016,63.16999817,70.91999817,63.31000137,63.34000015,0.122684822,0.002216293,0.002691182,buy,hold,hold,hold
7/28/2016,GL,Financials,8/25/2016,8/4/2016,7/29/2016,61.99000168,63.79999924,61.24000168,61.86999893,0.029198218,-0.012098725,-0.00193584,hold,hold,hold,hold
4/27/2016,GL,Financials,5/25/2016,5/4/2016,4/28/2016,58.34999847,60.47000122,57.81000137,58.02000046,0.036332524,-0.009254449,-0.005655493,buy,hold,hold,hold
10/29/2020,GPN,Information Technology,11/26/2020,11/5/2020,10/30/2020,156.1699982,197.0299988,174.2400055,157.7400055,0.261637966,0.11570729,0.010053194,buy,buy,hold,hold
8/3/2020,GPN,Information Technology,8/31/2020,8/10/2020,8/4/2020,179.0399933,176.6199951,170.2599945,174.2299957,-0.013516523,-0.049039316,-0.026865492,hold,sell,hold,hold
5/6/2020,GPN,Information Technology,6/3/2020,5/13/2020,5/7/2020,170.1000061,189.1100006,162.9600067,174.7599945,0.111757753,-0.041975304,0.02739558,buy,sell,hold,hold
2/12/2020,GPN,Information Technology,3/11/2020,2/19/2020,2/13/2020,201.6499939,172.1499939,206.9799957,202.7299957,-0.146293087,0.026431946,0.005355824,sell,hold,hold,hold
10/31/2019,GPN,Information Technology,11/28/2019,11/7/2019,11/1/2019,169.1799927,181.1000061,168.9900055,172.3500061,0.070457583,-0.001122988,0.01873752,buy,hold,hold,hold
7/30/2019,GPN,Information Technology,8/27/2019,8/6/2019,7/31/2019,167.3600006,162.2200012,154.4100037,167.9199982,-0.030712233,-0.077378089,0.003346066,sell,sell,hold,hold
5/3/2019,GPN,Information Technology,5/31/2019,5/10/2019,5/4/2019,145.8999939,154.0399933,146.8899994,147.3200073,0.055791636,0.006785507,0.009732786,buy,hold,hold,hold
2/13/2019,GPN,Information Technology,3/13/2019,2/20/2019,2/14/2019,122.75,133,125.9400024,121.5500031,0.083503055,0.0259878,-0.009775943,buy,hold,hold,hold
10/30/2018,GPN,Information Technology,11/27/2018,11/6/2018,10/31/2018,110.6600037,106.0500031,112.1299973,114.2300034,-0.04165914,0.013283874,0.032260976,sell,hold,buy,hold
8/2/2018,GPN,Information Technology,8/30/2018,8/9/2018,8/3/2018,119.1800003,123.6699982,116.6100006,118.7699966,0.037674088,-0.021564018,-0.003440205,buy,hold,hold,hold
5/3/2018,GPN,Information Technology,5/31/2018,5/10/2018,5/4/2018,113.3499985,111.1600037,116,112.8499985,-0.019320643,0.023378929,-0.004411116,hold,hold,hold,hold
2/15/2018,GPN,Information Technology,3/15/2018,2/22/2018,2/16/2018,112.3499985,118.2099991,112.0199966,114.3499985,0.05215844,-0.002937266,0.017801513,buy,hold,hold,hold
11/8/2017,GPN,Information Technology,12/6/2017,11/15/2017,11/9/2017,101.6500015,97.19000244,99.38999939,99.31999969,-0.043876036,-0.022233174,-0.022921808,sell,hold,hold,hold
8/3/2017,GPN,Information Technology,8/31/2017,8/10/2017,8/4/2017,95.15000153,95.48999786,93.63999939,97.72000122,0.003573267,-0.015869702,0.027009981,hold,hold,hold,hold
5/4/2017,GPN,Information Technology,6/1/2017,5/11/2017,5/5/2017,86.13999939,93.30999756,88.25,86.06999969,0.083236571,0.024495015,-0.000812627,buy,hold,hold,hold
10/14/2020,GS,Financials,11/11/2020,10/21/2020,10/15/2020,211.2299957,218.0500031,202.9100037,208.6000061,0.032287116,-0.039388308,-0.012450834,buy,sell,hold,hold
7/15/2020,GS,Financials,8/12/2020,7/22/2020,7/16/2020,216.8999939,212.1300049,206,214.6699982,-0.021991651,-0.050253546,-0.010281216,hold,sell,hold,hold
4/15/2020,GS,Financials,5/13/2020,4/22/2020,4/16/2020,178.5200043,171.8000031,175.9799957,177.0399933,-0.037642847,-0.014228145,-0.008290449,sell,hold,hold,hold
1/15/2020,GS,Financials,2/12/2020,1/22/2020,1/16/2020,245.2100067,238.6499939,247.0500031,249.7200012,-0.026752631,0.007503757,0.018392375,hold,hold,hold,hold
10/15/2019,GS,Financials,11/12/2019,10/22/2019,10/16/2019,206.4600067,220.4100037,209.6000061,207.4199982,0.067567551,0.015208754,0.00464977,buy,hold,hold,hold
7/16/2019,GS,Financials,8/13/2019,7/23/2019,7/17/2019,215.5200043,204.1100006,219.4299927,213.3000031,-0.052941738,0.018142114,-0.010300674,sell,hold,hold,hold
4/15/2019,GS,Financials,5/13/2019,4/22/2019,4/16/2019,199.9100037,194.9700012,204.6000061,201.8399963,-0.024711132,0.023460569,0.009654308,hold,hold,hold,hold
10/22/2020,GWW,Industrials,11/19/2020,10/29/2020,10/23/2020,362.019989,422.8599854,350.1099854,361.0299988,0.168057008,-0.032898746,-0.002734629,buy,sell,hold,hold
7/23/2020,GWW,Industrials,8/20/2020,7/30/2020,7/24/2020,338.6600037,354.25,339.7900085,341.3900146,0.046034359,0.003336694,0.008061215,buy,hold,hold,hold
4/23/2020,GWW,Industrials,5/21/2020,4/30/2020,4/24/2020,258.4299927,295.4400024,275.5799866,269.6099854,0.143210969,0.066362243,0.043261204,buy,buy,buy,hold
1/30/2020,GWW,Industrials,2/27/2020,2/6/2020,1/31/2020,312.5499878,279.7900085,309.980011,302.6700134,-0.104815167,-0.00822261,-0.031610861,sell,hold,sell,hold
10/23/2019,GWW,Industrials,11/20/2019,10/30/2019,10/24/2019,312.4400024,312.3500061,310.3800049,315.2099915,-0.000288044,-0.006593258,0.008865667,hold,hold,hold,hold
7/24/2019,GWW,Industrials,8/21/2019,7/31/2019,7/25/2019,304.0700073,274.8200073,291.0299988,300.1300049,-0.096194953,-0.042884889,-0.01295755,sell,sell,hold,hold
4/22/2019,GWW,Industrials,5/20/2019,4/29/2019,4/23/2019,291.2099915,270.7200012,284.8500061,293.1900024,-0.070361563,-0.02183986,0.006799255,sell,hold,hold,hold
1/24/2019,GWW,Industrials,2/21/2019,1/31/2019,1/25/2019,286.2200012,309.5899963,295.3900146,291.8299866,0.081650461,0.032038339,0.019600256,buy,buy,hold,hold
10/16/2018,GWW,Industrials,11/13/2018,10/23/2018,10/17/2018,280.0100098,295.9599915,273.9899902,279.3399963,0.056962184,-0.021499301,-0.00239282,buy,hold,hold,hold
7/18/2018,GWW,Industrials,8/15/2018,7/25/2018,7/19/2018,338.9899902,357.8900146,343.1900024,341.4500122,0.055753931,0.012389782,0.007256916,buy,hold,hold,hold
10/19/2020,HAL,Energy,11/16/2020,10/26/2020,10/20/2020,12.17000008,15.46000004,12.78999996,12.73999977,0.270336889,0.050944937,0.046836458,buy,buy,buy,hold
7/20/2020,HAL,Energy,8/17/2020,7/27/2020,7/21/2020,13.40999985,16.64999962,14.89999962,14.31999969,0.241610724,0.111111095,0.067859796,buy,buy,buy,hold
4/20/2020,HAL,Energy,5/18/2020,4/27/2020,4/21/2020,7.630000114,11.51000023,8.909999847,7.460000038,0.508519011,0.167758809,-0.022280481,buy,buy,hold,hold
1/21/2020,HAL,Energy,2/18/2020,1/28/2020,1/22/2020,23.77000046,21.86000061,22.07999992,23.93000031,-0.080353379,-0.071098044,0.006731167,sell,sell,hold,hold
10/21/2019,HAL,Energy,11/18/2019,10/28/2019,10/22/2019,19.61000061,20.15999985,20.29999924,19.89999962,0.028046875,0.035186058,0.014788322,hold,buy,hold,hold
7/22/2019,HAL,Energy,8/19/2019,7/29/2019,7/23/2019,23.73999977,19.32999992,22.18000031,23.84000015,-0.185762422,-0.065711857,0.004212316,sell,sell,hold,hold
4/22/2019,HAL,Energy,5/20/2019,4/29/2019,4/23/2019,31.09000015,25.07999992,28.77000046,31.14999962,-0.193309752,-0.074622055,0.001929864,sell,sell,hold,hold
1/22/2019,HAL,Energy,2/19/2019,1/29/2019,1/23/2019,31.26000023,31.70000076,30.85000038,31.04999924,0.014075513,-0.013115798,-0.006717882,hold,hold,hold,hold
10/22/2018,HAL,Energy,11/19/2018,10/29/2018,10/23/2018,36.40000153,32.99000168,34.41999817,35.59999847,-0.093681311,-0.054395694,-0.021978105,sell,sell,hold,hold
7/23/2018,HAL,Energy,8/20/2018,7/30/2018,7/24/2018,41.54000092,40.40000153,42.29000092,40.34999847,-0.027443413,0.018054886,-0.028647145,hold,hold,hold,hold
4/23/2018,HAL,Energy,5/21/2018,4/30/2018,4/24/2018,52.04999924,54.40000153,52.99000168,51.36999893,0.04514894,0.018059605,-0.013064367,buy,hold,hold,hold
1/22/2018,HAL,Energy,2/19/2018,1/29/2018,1/23/2018,56.40000153,47.15999985,54.79999924,56.83000183,-0.163829813,-0.028368834,0.007624119,sell,hold,hold,hold
10/23/2017,HAL,Energy,11/20/2017,10/30/2017,10/24/2017,42.24000168,41.56999969,42.93000031,41.36999893,-0.015861789,0.016335194,-0.020596655,hold,hold,hold,hold
7/24/2017,HAL,Energy,8/21/2017,7/31/2017,7/25/2017,42.50999832,38.74000168,42.43999863,42.68999863,-0.08868494,-0.001646664,0.004234305,sell,hold,hold,hold
4/24/2017,HAL,Energy,5/22/2017,5/1/2017,4/25/2017,46.75,47.11999893,45.77000046,47.02000046,0.007914416,-0.020962557,0.005775411,hold,hold,hold,hold
1/23/2017,HAL,Energy,2/20/2017,1/30/2017,1/24/2017,54.79999924,53.84000015,56.47999954,56.61999893,-0.017518232,0.03065694,0.033211674,hold,buy,buy,hold
11/5/2020,HBI,Consumer Discretionary,12/3/2020,11/12/2020,11/6/2020,13.32999992,14.39000034,12.44999981,12.85000038,0.079519912,-0.066016513,-0.036008968,buy,sell,sell,hold
7/30/2020,HBI,Consumer Discretionary,8/27/2020,8/6/2020,7/31/2020,14.26000023,15.72999954,14.27000046,14.13000011,0.103085504,0.000701278,-0.009116417,buy,hold,hold,hold
4/30/2020,HBI,Consumer Discretionary,5/28/2020,5/7/2020,5/1/2020,9.93999958,10.21000004,9.31000042,9.579999924,0.027163025,-0.0633802,-0.036217271,hold,sell,sell,hold
2/7/2020,HBI,Consumer Discretionary,3/6/2020,2/14/2020,2/8/2020,14.19999981,12.02000046,14.30000019,13.89000034,-0.153521083,0.00704228,-0.021830949,sell,hold,hold,hold
10/31/2019,HBI,Consumer Discretionary,11/28/2019,11/7/2019,11/1/2019,15.21000004,15.06999969,15.98999977,15.47999954,-0.009204493,0.051282034,0.017751447,hold,buy,hold,hold
8/1/2019,HBI,Consumer Discretionary,8/29/2019,8/8/2019,8/2/2019,15.05000019,13.65999985,14.98999977,15.15999985,-0.092358826,-0.003986739,0.007308947,sell,hold,hold,hold
5/2/2019,HBI,Consumer Discretionary,5/30/2019,5/9/2019,5/3/2019,17.22999954,15.17000008,17.52000046,17.81999969,-0.119558881,0.016831162,0.03424261,sell,hold,buy,hold
2/7/2019,HBI,Consumer Discretionary,3/7/2019,2/14/2019,2/8/2019,18.70999908,18.32999992,18.70999908,17.84000015,-0.020309951,0,-0.046499143,hold,hold,sell,hold
11/1/2018,HBI,Consumer Discretionary,11/29/2018,11/8/2018,11/2/2018,16.21999931,15.65999985,16.70999908,15.96000004,-0.034525246,0.030209605,-0.016029549,sell,buy,hold,hold
8/1/2018,HBI,Consumer Discretionary,8/29/2018,8/8/2018,8/2/2018,17.95999908,18,18.57999992,18.28000069,0.002227223,0.034521207,0.017817462,hold,buy,hold,hold
5/1/2018,HBI,Consumer Discretionary,5/29/2018,5/8/2018,5/2/2018,17.72999954,18.31999969,16.75,17.28000069,0.033276941,-0.055273523,-0.025380647,buy,sell,hold,hold
2/8/2018,HBI,Consumer Discretionary,3/8/2018,2/15/2018,2/9/2018,19.56999969,19.54000092,20.71999931,19.26000023,-0.001532896,0.058763395,-0.015840545,hold,buy,hold,hold
11/1/2017,HBI,Consumer Discretionary,11/29/2017,11/8/2017,11/2/2017,22.01000023,20.30999947,19.69000053,20.07999992,-0.077237653,-0.105406618,-0.087687428,sell,sell,sell,hold
8/1/2017,HBI,Consumer Discretionary,8/29/2017,8/8/2017,8/2/2017,23.04000092,24.38999939,24.62000084,23.64999962,0.058593681,0.068576383,0.026475637,buy,buy,hold,hold
5/2/2017,HBI,Consumer Discretionary,5/30/2017,5/9/2017,5/3/2017,22.05999947,20.62000084,22.48999977,20.71999931,-0.065276458,0.019492308,-0.060743435,sell,hold,sell,hold
2/2/2017,HBI,Consumer Discretionary,3/2/2017,2/9/2017,2/3/2017,22.70999908,20.35000038,20.23999977,18.97999954,-0.103918926,-0.108762634,-0.164244813,sell,sell,sell,hold
10/27/2016,HBI,Consumer Discretionary,11/24/2016,11/3/2016,10/28/2016,23.79999924,24.39999962,23.67000008,25.77000046,0.025210101,-0.00546215,0.082773163,hold,hold,buy,hold
8/2/2016,HBI,Consumer Discretionary,8/30/2016,8/9/2016,8/3/2016,25.64999962,26.76000023,25.57999992,25.01000023,0.043274878,-0.002729033,-0.024951244,buy,hold,hold,hold
10/30/2020,HIG,Financials,11/27/2020,11/6/2020,10/31/2020,38.52000046,45.83000183,39.40000153,39.34000015,0.189771581,0.022845303,0.021287635,buy,hold,hold,hold
7/31/2020,HIG,Financials,8/28/2020,8/7/2020,8/1/2020,42.31999969,41.50999832,42.79999924,42,-0.019139919,0.011342144,-0.00756143,hold,hold,hold,hold
4/30/2020,HIG,Financials,5/28/2020,5/7/2020,5/1/2020,37.99000168,39.22999954,34.90999985,35.68999863,0.032640111,-0.081074011,-0.060542326,buy,sell,sell,hold
2/4/2020,HIG,Financials,3/3/2020,2/11/2020,2/5/2020,57.72000122,51.58000183,59.47999954,59.40999985,-0.106375594,0.030492001,0.029279255,sell,buy,hold,hold
11/5/2019,HIG,Financials,12/3/2019,11/12/2019,11/6/2019,60.38999939,60.29999924,61.65000153,61.08000183,-0.001490316,0.020864417,0.011425773,hold,hold,hold,hold
8/2/2019,HIG,Financials,8/30/2019,8/9/2019,8/3/2019,57.47999954,58.27999878,58.59999847,56.56000137,0.013917871,0.01948502,-0.016005535,hold,hold,hold,hold
5/2/2019,HIG,Financials,5/30/2019,5/9/2019,5/3/2019,52.13999939,53.06999969,52.50999832,52.72000122,0.0178366,0.007096259,0.011123932,hold,hold,hold,hold
2/5/2019,HIG,Financials,3/5/2019,2/12/2019,2/6/2019,48.33000183,48.91999817,48.75999832,47.90999985,0.012207662,0.008897092,-0.008690295,hold,hold,hold,hold
10/26/2018,HIG,Financials,11/23/2018,11/2/2018,10/27/2018,45.11000061,44.09999847,44.88999939,44.56000137,-0.022389761,-0.004876994,-0.012192401,hold,hold,hold,hold
10/26/2020,HAS,Consumer Discretionary,11/23/2020,11/2/2020,10/27/2020,83.40000153,92.62000275,82.40000153,85.09999847,0.110551571,-0.011990407,0.020383656,buy,hold,hold,hold
7/27/2020,HAS,Consumer Discretionary,8/24/2020,8/3/2020,7/28/2020,71.83999634,79.94000244,74.87000275,72.41000366,0.112750648,0.042177151,0.007934401,buy,buy,hold,hold
